Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Loss	ClipFrac	Entropy	KL	Acc	MaxAcc	MinAcc	MaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
88	2.529379	1.0595874	4.3042016	0.63529414	175.04167	0.015621011	0.06378778	0.83911854	-0.014798455	0.3318182	0.6	0.1	0.525	0.3	2.505053	164.0	162.625	3.6666667	12.416667	0.0	14.943744	4.0	144.15101766586304
89	3.0665264	0.8724643	4.402139	0.96	168.41667	0.0062002125	0.091829084	0.8725093	0.00034510533	0.34653464	0.75	0.05	0.39500004	0.25	2.4644454	181.0	154.625	4.2083335	13.791667	0.0	10.175092	4.6666665	149.7260229587555
90	3.204343	0.9097433	4.4614987	1.2121212	176.41667	-0.0013162942	0.14398395	1.2163866	0.015398473	0.36127454	0.65000004	0.1	0.4777778	0.25	2.338141	126.0	155.16667	4.25	21.25	0.0	8.449345	4.8333335	149.7895998954773
91	3.605798	0.8392157	4.5247254	1.7764705	145.5	0.012940089	0.18244193	1.2579736	0.014129464	0.42136365	0.8	0.1	0.55625	0.3	2.3666677	196.0	126.458336	4.5833335	19.041666	0.0	7.7174835	5.25	154.8167872428894
92	3.064057	0.95527905	4.364641	0.5142857	177.0	-0.013586846	0.14367631	1.4385222	0.009940579	0.3735	0.75	0.05	0.54	0.2	2.2392864	219.0	151.125	4.1666665	25.875	0.0	7.072368	4.8333335	148.60354328155518
93	3.2376049	0.9331107	4.2958817	0.9714286	142.0	-0.0038440444	0.20227008	1.387482	0.020577367	0.40238094	0.7	0.1	0.45999998	0.35	1.9564499	160.0	116.0	4.375	26.0	0.0	4.187487	5.0833335	143.35724234580994
94	3.245509	0.9382348	4.423713	1.0	158.41667	-0.0040825508	0.18482429	0.96956944	0.016932756	0.37666667	0.7	0.15	0.45454547	0.25	2.5807261	193.0	134.875	4.375	23.541666	0.0	6.5897393	5.0	154.1650779247284
95	3.6897113	0.725311	4.567619	1.5333333	133.20833	0.017597793	0.2738787	1.0447661	-0.007900808	0.39115044	0.75	0.05	0.53000003	0.3	2.1363406	117.0	100.25	4.7083335	32.958332	0.0	3.689374	6.4166665	147.86801671981812
96	3.3982697	0.9003788	4.374026	1.75	151.91667	0.015952013	0.22221686	0.9133889	0.006576029	0.37663552	0.8	0.05	0.5285714	0.35	2.0628116	130.0	123.916664	4.4583335	28.0	0.0	4.9750357	5.625	138.25387287139893
97	3.388092	0.8324399	4.4741735	1.7294117	157.08333	0.006927503	0.15824606	0.9314701	0.005883683	0.41168225	0.8	0.05	0.5083333	0.3	2.3682847	124.0	128.54167	4.4583335	28.541666	0.0	5.009148	5.4583335	140.84776735305786
98	2.3574245	1.0667092	4.2148204	0.7076923	184.91667	-0.004130306	0.12938559	0.8969788	0.008548316	0.36829272	0.65000004	0.05	0.50625	0.2	2.1668417	150.0	160.91667	3.4166667	24.0	0.0	7.8729744	4.5416665	130.52031898498535
99	2.344122	0.95049036	4.4995365	0.5142857	193.70833	-0.0036165863	0.07385031	0.7408018	-0.009226246	0.3445122	0.75	0.05	0.48333332	0.2	2.2744412	125.0	177.75	3.4166667	15.958333	0.0	15.10959	3.7916667	123.8152117729187
100	1.4611899	0.96689737	3.2920635	0.2	200.0	0.010080725	0.05789263	0.6222468	-0.0024561798	0.38684213	0.75	0.1	0.5285714	0.35	2.340685	146.0	191.33333	2.375	8.666667	0.0	24.685104	2.625	111.78924679756165
101	1.0842239	0.6066354	2.7238095	0.2	200.0	-0.014093018	0.029947916	0.70703477	0.009093225	0.26923078	0.5	0.1	0.35714287	0.3	2.3725708	130.0	194.75	2.1666667	5.25	0.0	23.5344	2.3333333	95.42508602142334
102	1.4720341	0.8211625	3.0666666	0.2	200.0	-0.013541274	0.122796476	0.9723056	0.040273007	0.26129034	0.6	0.0	0.43	0.25	2.3704782	130.0	191.75	2.5833333	8.25	0.0	19.187258	2.9583333	96.48813557624817
103	1.2996457	0.8173699	2.9176471	0.0	200.0	0.0009991924	0.11803886	0.7104061	0.034852233	0.2607143	0.5	0.0	0.33333334	0.3	2.1777747	150.0	193.0	2.3333333	7.0	0.0	23.035685	2.625	95.00753974914551
